OID_,OID1,gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,genus_mdd,species,species_mdd,identification_status,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,sky_island,Z
60441,,1262400390,96275bf2-8999-4869-95d5-4903a84391b0,urn:catalog:UAZ:Mammals:UAZ 09290,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus,Peromyscus boylii,Peromyscus boylii,Valid,,SPECIES,"""Peromyscus boylii (Baird, 1855)""","""Peromyscus boylii (S.F. Baird, 1855)""","""(S.F. Baird, 1855)""",US,,Arizona,PRESENT,,84d451a0-644d-11de-b910-b8a03c50a862,31.35,-110.28333,,,,,,,1962-08-17 0:00:00,17,8,1962,2438038,2438038,PRESERVED_SPECIMEN,UAZ,Mammals,UAZ 09290,,,,CC0_1_0,,A. Risser;58,,,2023-09-27T15:54:24.296Z,,,huachuca,1921
13709,,4403380309,375fe518-f58b-4ec7-868c-99218dfd2866,b6eb536e-6a7e-4d6d-9298-4b065742b4a4,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus,Peromyscus boylii,Peromyscus boylii,Valid,,SPECIES,"""Peromyscus boylii (Baird, 1855)""",Peromyscus boylii,"""(Baird, 1855)""",US,"""Santa Catalina Mts., Manzanita Vista""",Arizona,PRESENT,1,814cdfb5-d4f8-4453-815f-ea5df98e76bf,32.37311,-110.701633,3,,1912,,,,2023-07-08 0:00:00,8,7,2023,2438038,2438038,PRESERVED_SPECIMEN,ASU,ASUMAC,ASUMAC009015,DMR0221,"""Rowsey, Dakota M.""",2023-07-08 0:00:00,CC0_1_0,,"""Rowsey, Dakota M.; Zamora Chavez, Luisa J.; Rivera, Damien; Jones, Matthew F.; Mohammadian, Shahrzad""",,Native,2024-01-23T19:40:09.675Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,santa_catalina,1929
53284,,1317719645,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/316dd987b-b0f7-4c9b-8e7f-07b76e940a45,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus,Peromyscus boylii,Peromyscus boylii,Valid,,SPECIES,"""Peromyscus boylii (Baird, 1855)""",Peromyscus boylii rowleyi,,US,Big Hatchet Mountains,New Mexico,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,31.6132,-108.364,,,1981,,,,1908-07-23 0:00:00,23,7,1908,2438038,2438038,PRESERVED_SPECIMEN,USNM,MAMM,USNM 157176,26,,,CC0_1_0,,C. Birdseye,,,2024-01-22T16:15:04.242Z,StillImage,TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,big_hatchet,1933
53254,,1319005280,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/34fbe2124-33d4-4305-980c-46850cd951dd,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus,Peromyscus boylii,Peromyscus boylii,Valid,,SPECIES,"""Peromyscus boylii (Baird, 1855)""",Peromyscus boylii rowleyi,,US,Big Hatchet Mountains,New Mexico,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,31.6132,-108.364,,,1981,,,,1908-07-23 0:00:00,23,7,1908,2438038,2438038,PRESERVED_SPECIMEN,USNM,MAMM,USNM 157174,24,,,CC0_1_0,,C. Birdseye,,,2024-01-22T16:15:30.575Z,StillImage,TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,big_hatchet,1933
53230,,1319749995,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/370b0f2a5-f4e9-44e8-8ea2-3df0ba3713f9,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus,Peromyscus boylii,Peromyscus boylii,Valid,,SPECIES,"""Peromyscus boylii (Baird, 1855)""",Peromyscus boylii rowleyi,,US,Big Hatchet Mountains,New Mexico,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,31.6132,-108.364,,,1981,,,,1908-07-23 0:00:00,23,7,1908,2438038,2438038,PRESERVED_SPECIMEN,USNM,MAMM,USNM 157177,27,,,CC0_1_0,,C. Birdseye,,,2024-01-22T16:17:52.216Z,StillImage,TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,big_hatchet,1933
53159,,1322961142,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3feca2431-1266-4f8d-8c1e-f0d3820062da,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus,Peromyscus boylii,Peromyscus boylii,Valid,,SPECIES,"""Peromyscus boylii (Baird, 1855)""",Peromyscus boylii rowleyi,,US,Big Hatchet Mountains,New Mexico,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,31.6132,-108.364,,,1981,,,,1908-07-23 0:00:00,23,7,1908,2438038,2438038,PRESERVED_SPECIMEN,USNM,MAMM,USNM 157175,25,,,CC0_1_0,,C. Birdseye,,,2024-01-22T16:20:16.845Z,StillImage,TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,big_hatchet,1933
26136,,2872147438,375fe518-f58b-4ec7-868c-99218dfd2866,6a673b3c-a4ba-443f-baf0-49d9ff7bf68f,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus,Peromyscus boylii,Peromyscus boylii,Valid,,SPECIES,"""Peromyscus boylii (Baird, 1855)""",Peromyscus boylii,"""(Baird, 1855)""",US,WET CANYON PICNIC GROUND,Arizona,PRESENT,,814cdfb5-d4f8-4453-815f-ea5df98e76bf,32.64974,-109.81234,,,1829,,,,1966-06-22 0:00:00,22,6,1966,2438038,2438038,PRESERVED_SPECIMEN,ASU,Mammals,ASUMAC004161,L.A.W. 4,,,CC0_1_0,,L.A. WATT,,,2024-01-23T19:40:08.224Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,pinaleno,1939
24304,,2872152974,375fe518-f58b-4ec7-868c-99218dfd2866,e738c9f5-5a36-41d8-a1ef-45c4e058040d,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus,Peromyscus boylii,Peromyscus boylii,Valid,,SPECIES,"""Peromyscus boylii (Baird, 1855)""",Peromyscus boylii,"""(Baird, 1855)""",US,WET CANYON,Arizona,PRESENT,,814cdfb5-d4f8-4453-815f-ea5df98e76bf,32.64967,-109.81234,,,2134,,,,1967-07-11 0:00:00,11,7,1967,2438038,2438038,PRESERVED_SPECIMEN,ASU,Mammals,ASUMAC003512,V.J.C. 115,,,CC0_1_0,,V.J. CRESTO,,,2024-01-23T19:40:09.888Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,pinaleno,1939
26110,,2872147505,375fe518-f58b-4ec7-868c-99218dfd2866,c0906cb1-52e5-4d67-8a5b-4e0bcff2d26f,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus,Peromyscus boylii,Peromyscus boylii,Valid,,SPECIES,"""Peromyscus boylii (Baird, 1855)""",Peromyscus boylii,"""(Baird, 1855)""",US,WET CANYON CAMPGROUND,Arizona,PRESENT,,814cdfb5-d4f8-4453-815f-ea5df98e76bf,32.64974,-109.81251,,,1829,,,,1966-06-22 0:00:00,22,6,1966,2438038,2438038,PRESERVED_SPECIMEN,ASU,Mammals,ASUMAC004173,G.L.L. 66-24,,,CC0_1_0,,G.L. LYTLE,,,2024-01-23T19:40:08.245Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,pinaleno,1945
26087,,2872147533,375fe518-f58b-4ec7-868c-99218dfd2866,58bb472f-7e8b-4b70-9e04-8f5396d21999,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus,Peromyscus boylii,Peromyscus boylii,Valid,,SPECIES,"""Peromyscus boylii (Baird, 1855)""",Peromyscus boylii,"""(Baird, 1855)""",US,WET CANYON CAMPGROUND,Arizona,PRESENT,,814cdfb5-d4f8-4453-815f-ea5df98e76bf,32.64967,-109.81247,,,1829,,,,1966-06-22 0:00:00,22,6,1966,2438038,2438038,PRESERVED_SPECIMEN,ASU,Mammals,ASUMAC004148,P.C.R. 29,,,CC0_1_0,,P.C. ROTHLISBERG,,,2024-01-23T19:40:08.256Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,pinaleno,1945
24251,,2872153056,375fe518-f58b-4ec7-868c-99218dfd2866,06d4ea74-1dd3-4710-bf49-cbc2ca9f9af9,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus,Peromyscus boylii,Peromyscus boylii,Valid,,SPECIES,"""Peromyscus boylii (Baird, 1855)""",Peromyscus boylii,"""(Baird, 1855)""",US,WET CANYON,Arizona,PRESENT,,814cdfb5-d4f8-4453-815f-ea5df98e76bf,32.64963,-109.81251,,,2134,,,,1967-07-11 0:00:00,11,7,1967,2438038,2438038,PRESERVED_SPECIMEN,ASU,Mammals,ASUMAC003504,V.J.C. 116,,,CC0_1_0,,V.J. CRESTO,,,2024-01-23T19:40:09.909Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,pinaleno,1945
95159,,1145195638,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:168130?seid=216664,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus,Peromyscus boylii,Peromyscus boylii,Valid,,SPECIES,"""Peromyscus boylii (Baird, 1855)""",Peromyscus boylii rowleyi,,US,"""East Turkey Creek, 2.5 mi SW Paradise""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.90914,-109.249,1863,,,,,,1974-01-05 0:00:00,5,1,1974,2438038,2438038,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:168130,3860,Donald F. Hoffmeister,1974-01-05 0:00:00,CC0_1_0,,Collector(s): Donald F. Hoffmeister,,,2023-12-28T00:35:15.957Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,chiricahua,1946
95149,,1145195650,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:168125?seid=1435585,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus,Peromyscus boylii,Peromyscus boylii,Valid,,SPECIES,"""Peromyscus boylii (Baird, 1855)""",Peromyscus boylii rowleyi,,US,"""East Turkey Creek, 2.5 mi SW Paradise""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.90914,-109.249,1863,,,,,,1974-01-05 0:00:00,5,1,1974,2438038,2438038,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:168125,235,Lance S. Ellis,1974-01-05 0:00:00,CC0_1_0,,Collector(s): Lance S. Ellis,,,2023-12-28T00:35:22.887Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,chiricahua,1946
95137,,1145195665,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:168149?seid=1528716,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus,Peromyscus boylii,Peromyscus boylii,Valid,,SPECIES,"""Peromyscus boylii (Baird, 1855)""",Peromyscus boylii rowleyi,,US,"""East Turkey Creek, 2.5 mi SW Paradise""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.90914,-109.249,1863,,,,,,1974-01-05 0:00:00,5,1,1974,2438038,2438038,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:168149,1528,C. William Severinghaus,1974-01-05 0:00:00,CC0_1_0,,Collector(s): C. William Severinghaus,,,2023-12-28T00:35:23.510Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,chiricahua,1946
95132,,1145195670,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:168126?seid=1485632,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus,Peromyscus boylii,Peromyscus boylii,Valid,,SPECIES,"""Peromyscus boylii (Baird, 1855)""",Peromyscus boylii rowleyi,,US,"""East Turkey Creek, 2.5 mi SW Paradise""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.90914,-109.249,1863,,,,,,1974-01-05 0:00:00,5,1,1974,2438038,2438038,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:168126,236,Lance S. Ellis,1974-01-05 0:00:00,CC0_1_0,,Collector(s): Lance S. Ellis,,,2023-12-28T00:35:23.412Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,chiricahua,1946
95131,,1145195671,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:168128?seid=1492706,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus,Peromyscus boylii,Peromyscus boylii,Valid,,SPECIES,"""Peromyscus boylii (Baird, 1855)""",Peromyscus boylii rowleyi,,US,"""East Turkey Creek, 2.5 mi SW Paradise""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.90914,-109.249,1863,,,,,,1974-01-05 0:00:00,5,1,1974,2438038,2438038,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:168128,3858,Donald F. Hoffmeister,1974-01-05 0:00:00,CC0_1_0,,Collector(s): Donald F. Hoffmeister,,,2023-12-28T00:35:21.681Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,chiricahua,1946
95129,,1145195673,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:168132?seid=1671803,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus,Peromyscus boylii,Peromyscus boylii,Valid,,SPECIES,"""Peromyscus boylii (Baird, 1855)""",Peromyscus boylii rowleyi,,US,"""East Turkey Creek, 2.5 mi SW Paradise""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.90914,-109.249,1863,,,,,,1974-01-05 0:00:00,5,1,1974,2438038,2438038,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:168132,3862,Donald F. Hoffmeister,1974-01-05 0:00:00,CC0_1_0,,Collector(s): Donald F. Hoffmeister,,,2023-12-28T00:35:23.412Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,chiricahua,1946
95127,,1145195676,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:168133?seid=1349372,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus,Peromyscus boylii,Peromyscus boylii,Valid,,SPECIES,"""Peromyscus boylii (Baird, 1855)""",Peromyscus boylii rowleyi,,US,"""East Turkey Creek, 2.5 mi SW Paradise""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.90914,-109.249,1863,,,,,,1974-01-05 0:00:00,5,1,1974,2438038,2438038,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:168133,3863,Donald F. Hoffmeister,1974-01-05 0:00:00,CC0_1_0,,Collector(s): Donald F. Hoffmeister,,,2023-12-28T00:35:23.510Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,chiricahua,1946
95126,,1145195677,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:168129?seid=963136,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus,Peromyscus boylii,Peromyscus boylii,Valid,,SPECIES,"""Peromyscus boylii (Baird, 1855)""",Peromyscus boylii rowleyi,,US,"""East Turkey Creek, 2.5 mi SW Paradise""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.90914,-109.249,1863,,,,,,1974-01-05 0:00:00,5,1,1974,2438038,2438038,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:168129,3859,Donald F. Hoffmeister,1974-01-05 0:00:00,CC0_1_0,,Collector(s): Donald F. Hoffmeister,,,2023-12-28T00:35:15.998Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,chiricahua,1946
95125,,1145195678,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:168127?seid=877198,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus,Peromyscus boylii,Peromyscus boylii,Valid,,SPECIES,"""Peromyscus boylii (Baird, 1855)""",Peromyscus boylii rowleyi,,US,"""East Turkey Creek, 2.5 mi SW Paradise""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.90914,-109.249,1863,,,,,,1974-01-05 0:00:00,5,1,1974,2438038,2438038,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:168127,3857,Donald F. Hoffmeister,1974-01-05 0:00:00,CC0_1_0,,Collector(s): Donald F. Hoffmeister,,,2023-12-28T00:35:15.985Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,chiricahua,1946
95123,,1145195680,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:168131?seid=1550098,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus,Peromyscus boylii,Peromyscus boylii,Valid,,SPECIES,"""Peromyscus boylii (Baird, 1855)""",Peromyscus boylii rowleyi,,US,"""East Turkey Creek, 2.5 mi SW Paradise""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.90914,-109.249,1863,,,,,,1974-01-05 0:00:00,5,1,1974,2438038,2438038,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:168131,3861,Donald F. Hoffmeister,1974-01-05 0:00:00,CC0_1_0,,Collector(s): Donald F. Hoffmeister,,,2023-12-28T00:35:22.887Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,chiricahua,1946
95119,,1145195684,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:168150?seid=670390,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus,Peromyscus boylii,Peromyscus boylii,Valid,,SPECIES,"""Peromyscus boylii (Baird, 1855)""",Peromyscus boylii rowleyi,,US,"""East Turkey Creek, 2.5 mi SW Paradise""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.90914,-109.249,1863,,,,,,1974-01-05 0:00:00,5,1,1974,2438038,2438038,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:168150,1529,C. William Severinghaus,1974-01-05 0:00:00,CC0_1_0,,Collector(s): C. William Severinghaus,,,2023-12-28T00:35:16.192Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,chiricahua,1946
95118,,1145195685,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:168136?seid=1235010,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus,Peromyscus boylii,Peromyscus boylii,Valid,,SPECIES,"""Peromyscus boylii (Baird, 1855)""",Peromyscus boylii rowleyi,,US,"""East Turkey Creek, 2.5 mi SW Paradise""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.90914,-109.249,1863,,,,,,1974-01-05 0:00:00,5,1,1974,2438038,2438038,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:168136,31719,Woodrow W. Goodpaster,1974-01-05 0:00:00,CC0_1_0,,Collector(s): Woodrow W. Goodpaster,,,2023-12-28T00:35:21.731Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,chiricahua,1946
95117,,1145195686,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:168141?seid=656081,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus,Peromyscus boylii,Peromyscus boylii,Valid,,SPECIES,"""Peromyscus boylii (Baird, 1855)""",Peromyscus boylii rowleyi,,US,"""East Turkey Creek, 2.5 mi SW Paradise""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.90914,-109.249,1863,,,,,,1974-01-05 0:00:00,5,1,1974,2438038,2438038,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:168141,31724,Woodrow W. Goodpaster,1974-01-05 0:00:00,CC0_1_0,,Collector(s): Woodrow W. Goodpaster,,,2023-12-28T00:35:13.812Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,chiricahua,1946
95116,,1145195687,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:168124?seid=1192055,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus,Peromyscus boylii,Peromyscus boylii,Valid,,SPECIES,"""Peromyscus boylii (Baird, 1855)""",Peromyscus boylii rowleyi,,US,"""East Turkey Creek, 2.5 mi SW Paradise""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.90914,-109.249,1863,,,,,,1974-01-05 0:00:00,5,1,1974,2438038,2438038,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:168124,234,Lance S. Ellis,1974-01-05 0:00:00,CC0_1_0,,Collector(s): Lance S. Ellis,,,2023-12-28T00:35:23.509Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,chiricahua,1946
95114,,1145195689,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:168140?seid=984657,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus,Peromyscus boylii,Peromyscus boylii,Valid,,SPECIES,"""Peromyscus boylii (Baird, 1855)""",Peromyscus boylii rowleyi,,US,"""East Turkey Creek, 2.5 mi SW Paradise""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.90914,-109.249,1863,,,,,,1974-01-05 0:00:00,5,1,1974,2438038,2438038,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:168140,31723,Woodrow W. Goodpaster,1974-01-05 0:00:00,CC0_1_0,,Collector(s): Woodrow W. Goodpaster,,,2023-12-28T00:35:13.811Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,chiricahua,1946
95111,,1145195693,b15d4952-7d20-46f1-8a3e-556a512b04c5,http://arctos.database.museum/guid/MSB:Mamm:168139?seid=980265,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus,Peromyscus boylii,Peromyscus boylii,Valid,,SPECIES,"""Peromyscus boylii (Baird, 1855)""",Peromyscus boylii rowleyi,,US,"""East Turkey Creek, 2.5 mi SW Paradise""",Arizona,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,31.90914,-109.249,1863,,,,,,1974-01-05 0:00:00,5,1,1974,2438038,2438038,PRESERVED_SPECIMEN,MSB,Mamm,MSB:Mamm:168139,31722,Woodrow W. Goodpaster,1974-01-05 0:00:00,CC0_1_0,,Collector(s): Woodrow W. Goodpaster,,,2023-12-28T00:35:13.794Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;MODIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,chiricahua,1946
